,album_name,album_id,artist_name,artist_id,song_name,release_date,album_uri,song_id,uri,duration_ms,explicit,popularity,playlist_id,playlist_name
211,Stir Fry,2mDzhes9hFHQiBEMkvVtkF,Migos,6oMuImdp5ZcFhWP0ESe6mG,Stir Fry,2017-12-20,spotify:album:2mDzhes9hFHQiBEMkvVtkF,4fndbjoz1qJyK6JcLdKfzm,spotify:track:4fndbjoz1qJyK6JcLdKfzm,192131,True,0,1Vu8EHOlNPBFVBxmKtGHlr,brrrat brrrat
212,Without Warning,0MV1yCXcNNQBfwApqAVkH0,21 Savage,1URnnhqYAYcrqrcwql10ft,Ric Flair Drip (& Metro Boomin),2017-10-30,spotify:album:0MV1yCXcNNQBfwApqAVkH0,7sO5G9EABYOXQKNPNiE9NR,spotify:track:7sO5G9EABYOXQKNPNiE9NR,172800,True,82,1Vu8EHOlNPBFVBxmKtGHlr,brrrat brrrat
213,Without Warning,0MV1yCXcNNQBfwApqAVkH0,Offset,4DdkRBBYG6Yk9Ka8tdJ9BW,Ric Flair Drip (& Metro Boomin),2017-10-30,spotify:album:0MV1yCXcNNQBfwApqAVkH0,7sO5G9EABYOXQKNPNiE9NR,spotify:track:7sO5G9EABYOXQKNPNiE9NR,172800,True,82,1Vu8EHOlNPBFVBxmKtGHlr,brrrat brrrat
214,Without Warning,0MV1yCXcNNQBfwApqAVkH0,Metro Boomin,0iEtIxbK0KxaSlF7G42ZOp,Ric Flair Drip (& Metro Boomin),2017-10-30,spotify:album:0MV1yCXcNNQBfwApqAVkH0,7sO5G9EABYOXQKNPNiE9NR,spotify:track:7sO5G9EABYOXQKNPNiE9NR,172800,True,82,1Vu8EHOlNPBFVBxmKtGHlr,brrrat brrrat
215,Look Alive (feat. Drake),7GGoJfKFOwDNuiLjjfzyCS,BlocBoy JB,4TEJudQY2pXxVHPE3gD2EU,Look Alive (feat. Drake),2018-02-09,spotify:album:7GGoJfKFOwDNuiLjjfzyCS,4qKcDkK6siZ7Jp1Jb4m0aL,spotify:track:4qKcDkK6siZ7Jp1Jb4m0aL,181263,True,77,1Vu8EHOlNPBFVBxmKtGHlr,brrrat brrrat
216,Look Alive (feat. Drake),7GGoJfKFOwDNuiLjjfzyCS,Drake,3TVXtAsR1Inumwj472S9r4,Look Alive (feat. Drake),2018-02-09,spotify:album:7GGoJfKFOwDNuiLjjfzyCS,4qKcDkK6siZ7Jp1Jb4m0aL,spotify:track:4qKcDkK6siZ7Jp1Jb4m0aL,181263,True,77,1Vu8EHOlNPBFVBxmKtGHlr,brrrat brrrat
217,Culture II,7fd7SEK25VS3gJAUgSwL6y,Migos,6oMuImdp5ZcFhWP0ESe6mG,BBO (Bad Bitches Only),2018-01-26,spotify:album:7fd7SEK25VS3gJAUgSwL6y,4BHzHISX21PYwGXiBEUQ70,spotify:track:4BHzHISX21PYwGXiBEUQ70,251858,True,62,1Vu8EHOlNPBFVBxmKtGHlr,brrrat brrrat
218,Culture II,7fd7SEK25VS3gJAUgSwL6y,Migos,6oMuImdp5ZcFhWP0ESe6mG,Auto Pilot,2018-01-26,spotify:album:7fd7SEK25VS3gJAUgSwL6y,4Kw3CztmD15X1QGDnnHmLD,spotify:track:4Kw3CztmD15X1QGDnnHmLD,287992,True,49,1Vu8EHOlNPBFVBxmKtGHlr,brrrat brrrat
219,Culture II,7fd7SEK25VS3gJAUgSwL6y,Migos,6oMuImdp5ZcFhWP0ESe6mG,Emoji A Chain,2018-01-26,spotify:album:7fd7SEK25VS3gJAUgSwL6y,0G9rmRmQDFk9O2tzZLyRkc,spotify:track:0G9rmRmQDFk9O2tzZLyRkc,315185,True,51,1Vu8EHOlNPBFVBxmKtGHlr,brrrat brrrat
220,Cozy Tapes Vol. 2: Too Cozy,0qr1Fvi1haEDWVbFtekZLb,A$AP Mob,7yO4IdJjCEPz7YgZMe25iS,"Frat Rules (feat. A$AP Rocky, Playboi Carti & Big Sean)",2017-08-25,spotify:album:0qr1Fvi1haEDWVbFtekZLb,0RyA3o15NOLJYtm9NlDu5c,spotify:track:0RyA3o15NOLJYtm9NlDu5c,218946,True,63,1Vu8EHOlNPBFVBxmKtGHlr,brrrat brrrat
221,Black Panther The Album Music From And Inspired By,3pLdWdkj83EYfDN6H2N8MR,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,Pray For Me (with Kendrick Lamar),2018-02-09,spotify:album:3pLdWdkj83EYfDN6H2N8MR,77UjLW8j5UAGAGVGhR5oUK,spotify:track:77UjLW8j5UAGAGVGhR5oUK,211440,True,72,1Vu8EHOlNPBFVBxmKtGHlr,brrrat brrrat
222,Black Panther The Album Music From And Inspired By,3pLdWdkj83EYfDN6H2N8MR,SZA,7tYKF4w9nC0nq9CsPZTHyP,Pray For Me (with Kendrick Lamar),2018-02-09,spotify:album:3pLdWdkj83EYfDN6H2N8MR,77UjLW8j5UAGAGVGhR5oUK,spotify:track:77UjLW8j5UAGAGVGhR5oUK,211440,True,72,1Vu8EHOlNPBFVBxmKtGHlr,brrrat brrrat
223,Black Panther The Album Music From And Inspired By,3pLdWdkj83EYfDN6H2N8MR,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,X (with 2 Chainz & Saudi),2018-02-09,spotify:album:3pLdWdkj83EYfDN6H2N8MR,4LmAnpjlhWTahvRkYR8xJa,spotify:track:4LmAnpjlhWTahvRkYR8xJa,267426,True,69,1Vu8EHOlNPBFVBxmKtGHlr,brrrat brrrat
224,Black Panther The Album Music From And Inspired By,3pLdWdkj83EYfDN6H2N8MR,SZA,7tYKF4w9nC0nq9CsPZTHyP,X (with 2 Chainz & Saudi),2018-02-09,spotify:album:3pLdWdkj83EYfDN6H2N8MR,4LmAnpjlhWTahvRkYR8xJa,spotify:track:4LmAnpjlhWTahvRkYR8xJa,267426,True,69,1Vu8EHOlNPBFVBxmKtGHlr,brrrat brrrat
225,Black Panther The Album Music From And Inspired By,3pLdWdkj83EYfDN6H2N8MR,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,"King's Dead (with Kendrick Lamar, Future & James Blake)",2018-02-09,spotify:album:3pLdWdkj83EYfDN6H2N8MR,1eLSF6HfrRA0AsNmTkUlKx,spotify:track:1eLSF6HfrRA0AsNmTkUlKx,225266,True,66,1Vu8EHOlNPBFVBxmKtGHlr,brrrat brrrat
226,Black Panther The Album Music From And Inspired By,3pLdWdkj83EYfDN6H2N8MR,SZA,7tYKF4w9nC0nq9CsPZTHyP,"King's Dead (with Kendrick Lamar, Future & James Blake)",2018-02-09,spotify:album:3pLdWdkj83EYfDN6H2N8MR,1eLSF6HfrRA0AsNmTkUlKx,spotify:track:1eLSF6HfrRA0AsNmTkUlKx,225266,True,66,1Vu8EHOlNPBFVBxmKtGHlr,brrrat brrrat
227,Black Panther The Album Music From And Inspired By,3pLdWdkj83EYfDN6H2N8MR,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,Opps (with Yugen Blakrok),2018-02-09,spotify:album:3pLdWdkj83EYfDN6H2N8MR,7bUcBztfGqO7cSI2gMZeCI,spotify:track:7bUcBztfGqO7cSI2gMZeCI,180893,True,59,1Vu8EHOlNPBFVBxmKtGHlr,brrrat brrrat
228,Black Panther The Album Music From And Inspired By,3pLdWdkj83EYfDN6H2N8MR,SZA,7tYKF4w9nC0nq9CsPZTHyP,Opps (with Yugen Blakrok),2018-02-09,spotify:album:3pLdWdkj83EYfDN6H2N8MR,7bUcBztfGqO7cSI2gMZeCI,spotify:track:7bUcBztfGqO7cSI2gMZeCI,180893,True,59,1Vu8EHOlNPBFVBxmKtGHlr,brrrat brrrat
229,44 More,6xEahv0rPP5PHJh4kpQ6jT,Logic,4xRYI6VqpkE3UwrDrAZL8L,44 More,2018-02-23,spotify:album:6xEahv0rPP5PHJh4kpQ6jT,6iyp6udVpLuq3MCUulZT4h,spotify:track:6iyp6udVpLuq3MCUulZT4h,188613,True,0,1Vu8EHOlNPBFVBxmKtGHlr,brrrat brrrat
230,Achoo,7A1YvHtwUCd4EjhJBd3zTo,Keith Ape,6f9bmfkqiYbhCtdAZsv7KI,Achoo,2017-10-03,spotify:album:7A1YvHtwUCd4EjhJBd3zTo,2huH9q26JmfR0BzV4xKzny,spotify:track:2huH9q26JmfR0BzV4xKzny,244000,True,0,1Vu8EHOlNPBFVBxmKtGHlr,brrrat brrrat
231,Achoo,7A1YvHtwUCd4EjhJBd3zTo,Ski Mask The Slump God,2rhFzFmezpnW82MNqEKVry,Achoo,2017-10-03,spotify:album:7A1YvHtwUCd4EjhJBd3zTo,2huH9q26JmfR0BzV4xKzny,spotify:track:2huH9q26JmfR0BzV4xKzny,244000,True,0,1Vu8EHOlNPBFVBxmKtGHlr,brrrat brrrat
232,Bobby Tarantino II,4F87p1aiFwHeU4uu65MaPV,Logic,4xRYI6VqpkE3UwrDrAZL8L,Yuck,2018-03-09,spotify:album:4F87p1aiFwHeU4uu65MaPV,0D5CXSUx8GOCHSY8KWgi9h,spotify:track:0D5CXSUx8GOCHSY8KWgi9h,173693,True,55,1Vu8EHOlNPBFVBxmKtGHlr,brrrat brrrat
233,So Much Fun,1bnHPO4dKK7IjvgrtVBcQh,Young Thug,50co4Is1HCEo8bhOyUWKpn,The London (feat. J. Cole & Travis Scott),2019-08-16,spotify:album:1bnHPO4dKK7IjvgrtVBcQh,3s4mrPrEFFPF0LmAfutW0n,spotify:track:3s4mrPrEFFPF0LmAfutW0n,200186,True,74,1V9wButKEb5GJDshdKUGeN,werk
234,So Much Fun,1bnHPO4dKK7IjvgrtVBcQh,Young Thug,50co4Is1HCEo8bhOyUWKpn,Ecstasy (feat. Machine Gun Kelly),2019-08-16,spotify:album:1bnHPO4dKK7IjvgrtVBcQh,1yBbxDXEfr8boXM1ubvBHi,spotify:track:1yBbxDXEfr8boXM1ubvBHi,178240,True,58,1V9wButKEb5GJDshdKUGeN,werk
235,So Much Fun,1bnHPO4dKK7IjvgrtVBcQh,Young Thug,50co4Is1HCEo8bhOyUWKpn,Circle Of Bosses (feat. Quavo),2019-08-16,spotify:album:1bnHPO4dKK7IjvgrtVBcQh,5UmRDaMPkV6g2HVMWoKx8u,spotify:track:5UmRDaMPkV6g2HVMWoKx8u,179466,True,53,1V9wButKEb5GJDshdKUGeN,werk
236,JEFFERY,7EpUpNUkkEGnaCvkcn1j4H,Young Thug,50co4Is1HCEo8bhOyUWKpn,"Guwop (feat. Quavo, Offset and Young Scooter)",2016-08-26,spotify:album:7EpUpNUkkEGnaCvkcn1j4H,1BSA5I386L2IAmFQURYjIz,spotify:track:1BSA5I386L2IAmFQURYjIz,315973,True,59,1V9wButKEb5GJDshdKUGeN,werk
237,JEFFERY,7EpUpNUkkEGnaCvkcn1j4H,Young Thug,50co4Is1HCEo8bhOyUWKpn,Pick Up The Phone (feat. Quavo),2016-08-26,spotify:album:7EpUpNUkkEGnaCvkcn1j4H,5NAMZI9lVhxNa6AZp3iQVH,spotify:track:5NAMZI9lVhxNa6AZp3iQVH,252262,True,0,1V9wButKEb5GJDshdKUGeN,werk
238,Culture II,7fd7SEK25VS3gJAUgSwL6y,Migos,6oMuImdp5ZcFhWP0ESe6mG,Walk It Talk It,2018-01-26,spotify:album:7fd7SEK25VS3gJAUgSwL6y,6n4U3TlzUGhdSFbUUhTvLP,spotify:track:6n4U3TlzUGhdSFbUUhTvLP,276147,True,76,1V9wButKEb5GJDshdKUGeN,werk
239,Culture,2AvupjUeMnSffKEV05x222,Migos,6oMuImdp5ZcFhWP0ESe6mG,Kelly Price (feat. Travis Scott),2017-01-27,spotify:album:2AvupjUeMnSffKEV05x222,204U3zjm9kkzX25Pr4Rdld,spotify:track:204U3zjm9kkzX25Pr4Rdld,363934,True,65,1V9wButKEb5GJDshdKUGeN,werk
240,Future & Juice WRLD Present... WRLD ON DRUGS,6P9PZjWXoCRF5b66BafPKY,Future,1RyvyyTE3xzB2ZywiAwp0i,Red Bentley (feat. Young Thug),2018-10-19,spotify:album:6P9PZjWXoCRF5b66BafPKY,3fFBZvG777xoKyvcrBq7lc,spotify:track:3fFBZvG777xoKyvcrBq7lc,207866,True,61,1V9wButKEb5GJDshdKUGeN,werk
241,Future & Juice WRLD Present... WRLD ON DRUGS,6P9PZjWXoCRF5b66BafPKY,Juice WRLD,4MCBfE4596Uoi2O4DtmEMz,Red Bentley (feat. Young Thug),2018-10-19,spotify:album:6P9PZjWXoCRF5b66BafPKY,3fFBZvG777xoKyvcrBq7lc,spotify:track:3fFBZvG777xoKyvcrBq7lc,207866,True,61,1V9wButKEb5GJDshdKUGeN,werk
242,JEFFERY,7EpUpNUkkEGnaCvkcn1j4H,Young Thug,50co4Is1HCEo8bhOyUWKpn,Wyclef Jean,2016-08-26,spotify:album:7EpUpNUkkEGnaCvkcn1j4H,55OdqrG8WLmsYyY1jijD9b,spotify:track:55OdqrG8WLmsYyY1jijD9b,236293,True,65,1V9wButKEb5GJDshdKUGeN,werk
243,JEFFERY,7EpUpNUkkEGnaCvkcn1j4H,Young Thug,50co4Is1HCEo8bhOyUWKpn,Future Swag,2016-08-26,spotify:album:7EpUpNUkkEGnaCvkcn1j4H,1ckxFDBKrcepE6pDmayXzP,spotify:track:1ckxFDBKrcepE6pDmayXzP,165866,True,47,1V9wButKEb5GJDshdKUGeN,werk
244,STOKELEY,0z0z4DcXhHiobX5ZKAw8Qn,Ski Mask The Slump God,2rhFzFmezpnW82MNqEKVry,Unbothered,2018-11-30,spotify:album:0z0z4DcXhHiobX5ZKAw8Qn,5hwUsRKvnO5yThjVrxHQVt,spotify:track:5hwUsRKvnO5yThjVrxHQVt,138426,True,74,1V9wButKEb5GJDshdKUGeN,werk
245,So Much Fun,1bnHPO4dKK7IjvgrtVBcQh,Young Thug,50co4Is1HCEo8bhOyUWKpn,Bad Bad Bad (feat. Lil Baby),2019-08-16,spotify:album:1bnHPO4dKK7IjvgrtVBcQh,1GeNui6m825V8jP4uKiIaH,spotify:track:1GeNui6m825V8jP4uKiIaH,149040,True,72,1V9wButKEb5GJDshdKUGeN,werk
246,Beef,4RaURq3uVq4GnWXWDjUh4u,Ethereal,7e7nmtA3OQEUdVjn5rG3Tz,Beef,2015-09-16,spotify:album:4RaURq3uVq4GnWXWDjUh4u,2ctl2YVjBnxDO3OMf1Haay,spotify:track:2ctl2YVjBnxDO3OMf1Haay,213333,False,61,1V9wButKEb5GJDshdKUGeN,werk
247,Die Lit,7dAm8ShwJLFm9SaJ6Yc58O,Playboi Carti,699OTQXzgjhIYAHMy9RyPD,R.I.P. Fredo (feat. Young Nudy) - Notice Me,2018-05-11,spotify:album:7dAm8ShwJLFm9SaJ6Yc58O,45Ln3F9PRPYTXBcMFkZMzS,spotify:track:45Ln3F9PRPYTXBcMFkZMzS,161200,True,60,1V9wButKEb5GJDshdKUGeN,werk
248,Die Lit,7dAm8ShwJLFm9SaJ6Yc58O,Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Shoota (feat. Lil Uzi Vert),2018-05-11,spotify:album:7dAm8ShwJLFm9SaJ6Yc58O,2BJSMvOGABRxokHKB0OI8i,spotify:track:2BJSMvOGABRxokHKB0OI8i,153800,True,78,1V9wButKEb5GJDshdKUGeN,werk
249,JACKBOYS,1Sf8GsXG32t0jNrX11xqWx,JACKBOYS,7A8S43ryYdbWpJKeHRZRcq,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,2019-12-27,spotify:album:1Sf8GsXG32t0jNrX11xqWx,7h0d2h0fUmzbs7zeFigJPn,spotify:track:7h0d2h0fUmzbs7zeFigJPn,244873,True,72,1V9wButKEb5GJDshdKUGeN,werk
250,JACKBOYS,1Sf8GsXG32t0jNrX11xqWx,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,2019-12-27,spotify:album:1Sf8GsXG32t0jNrX11xqWx,7h0d2h0fUmzbs7zeFigJPn,spotify:track:7h0d2h0fUmzbs7zeFigJPn,244873,True,72,1V9wButKEb5GJDshdKUGeN,werk
251,My Turn,1ynyQdPQiXdYJNQEDL1S3d,Lil Baby,5f7VJjfbwm532GiveGC0ZK,Live Off My Closet (feat. Future),2020-02-28,spotify:album:1ynyQdPQiXdYJNQEDL1S3d,6AyWdCtEn1DdxjnxPeojR2,spotify:track:6AyWdCtEn1DdxjnxPeojR2,173061,True,63,1V9wButKEb5GJDshdKUGeN,werk
252,JACKBOYS,1Sf8GsXG32t0jNrX11xqWx,JACKBOYS,7A8S43ryYdbWpJKeHRZRcq,OUT WEST (feat. Young Thug),2019-12-27,spotify:album:1Sf8GsXG32t0jNrX11xqWx,6gi6y1xwmVszDWkUqab1qw,spotify:track:6gi6y1xwmVszDWkUqab1qw,157712,True,82,1V9wButKEb5GJDshdKUGeN,werk
253,JACKBOYS,1Sf8GsXG32t0jNrX11xqWx,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,OUT WEST (feat. Young Thug),2019-12-27,spotify:album:1Sf8GsXG32t0jNrX11xqWx,6gi6y1xwmVszDWkUqab1qw,spotify:track:6gi6y1xwmVszDWkUqab1qw,157712,True,82,1V9wButKEb5GJDshdKUGeN,werk
254,Drip or Drown 2,1oUzjom2A9xtyRM1SdOAGj,Gunna,2hlmm7s2ICUX0LVIhVFlZQ,3 Headed Snake (feat. Young Thug),2019-02-22,spotify:album:1oUzjom2A9xtyRM1SdOAGj,2OaKHGvIxoOzIYjyMsxcT8,spotify:track:2OaKHGvIxoOzIYjyMsxcT8,241995,True,61,1V9wButKEb5GJDshdKUGeN,werk
255,Barter 6,0BsMZIueWsJLWng8A7sE8e,Young Thug,50co4Is1HCEo8bhOyUWKpn,Halftime,2015-04-16,spotify:album:0BsMZIueWsJLWng8A7sE8e,4BP0An7SXctTY4kF41JxIQ,spotify:track:4BP0An7SXctTY4kF41JxIQ,226733,True,56,1V9wButKEb5GJDshdKUGeN,werk
256,24 (feat. Lil Baby),5kaQQ0Z6RNMSqCRtM1lGn5,Money Man,3Rx4PJ7SP6unkOk5elPUK7,24 (feat. Lil Baby),2020-08-14,spotify:album:5kaQQ0Z6RNMSqCRtM1lGn5,7v96VvFLS0wSYT8kewNLRy,spotify:track:7v96VvFLS0wSYT8kewNLRy,182857,True,76,1V9wButKEb5GJDshdKUGeN,werk
257,Barter 6,0BsMZIueWsJLWng8A7sE8e,Young Thug,50co4Is1HCEo8bhOyUWKpn,With That (feat. Duke),2015-04-16,spotify:album:0BsMZIueWsJLWng8A7sE8e,6o4nVtywF4F75RkOcDxrtd,spotify:track:6o4nVtywF4F75RkOcDxrtd,202533,True,59,1V9wButKEb5GJDshdKUGeN,werk
258,Rich Homie Cartel Vol 1,6KwDI7kGlidFv2zs2B3ywt,Rich Homie Quan,5lHRUCqkQZCIWeX7xG4sYT,Flava,2014-12-09,spotify:album:6KwDI7kGlidFv2zs2B3ywt,49MkHdUftJsF4oqUNWED1M,spotify:track:49MkHdUftJsF4oqUNWED1M,350563,True,30,1V9wButKEb5GJDshdKUGeN,werk
259,Drip or Drown 2,1oUzjom2A9xtyRM1SdOAGj,Gunna,2hlmm7s2ICUX0LVIhVFlZQ,Who You Foolin,2019-02-22,spotify:album:1oUzjom2A9xtyRM1SdOAGj,7KVPsVMOK3NL7subwJ0dZj,spotify:track:7KVPsVMOK3NL7subwJ0dZj,151539,True,71,1V9wButKEb5GJDshdKUGeN,werk
260,Best Friend,4YqXHbPtEXINS3CBtKfCyO,Young Thug,50co4Is1HCEo8bhOyUWKpn,Best Friend,2015-11-20,spotify:album:4YqXHbPtEXINS3CBtKfCyO,33JcUj9qQDayKswunZP9ar,spotify:track:33JcUj9qQDayKswunZP9ar,213000,True,63,1V9wButKEb5GJDshdKUGeN,werk
261,Slime Season 3,2z4c8M8aVzl7CTobIp36KF,Young Thug,50co4Is1HCEo8bhOyUWKpn,Memo,2016-03-25,spotify:album:2z4c8M8aVzl7CTobIp36KF,7tk5tOCj84jine8kKJkPYs,spotify:track:7tk5tOCj84jine8kKJkPYs,195413,True,55,1V9wButKEb5GJDshdKUGeN,werk
262,Rap Or Go To The League,1BR69wIifGZUSimcuTjWVg,2 Chainz,17lzZA2AlOHwCwFALHttmp,High Top Versace (feat. Young Thug),2019-03-01,spotify:album:1BR69wIifGZUSimcuTjWVg,40wyhIkaVvuZUAbAiTOkHI,spotify:track:40wyhIkaVvuZUAbAiTOkHI,176920,True,46,1V9wButKEb5GJDshdKUGeN,werk
263,DIE FOR MY BITCH,7Cw4LObzgnVqSlkuIyywtI,Baby Keem,5SXuuuRpukkTvsLuUknva1,ORANGE SODA,2019-07-19,spotify:album:7Cw4LObzgnVqSlkuIyywtI,5FkoSXiJPKTNyYgALRJFhD,spotify:track:5FkoSXiJPKTNyYgALRJFhD,129882,True,78,1V9wButKEb5GJDshdKUGeN,werk
264,FRANCHISE (feat. Young Thug & M.I.A.),4Bp7LKA5Afo1PRoXuQe8qZ,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,FRANCHISE (feat. Young Thug & M.I.A.),2020-09-25,spotify:album:4Bp7LKA5Afo1PRoXuQe8qZ,4jVBIpuOiMj1crqd8LoCrJ,spotify:track:4jVBIpuOiMj1crqd8LoCrJ,202794,True,79,1V9wButKEb5GJDshdKUGeN,werk
265,FRANCHISE (feat. Young Thug & M.I.A.),4Bp7LKA5Afo1PRoXuQe8qZ,Young Thug,50co4Is1HCEo8bhOyUWKpn,FRANCHISE (feat. Young Thug & M.I.A.),2020-09-25,spotify:album:4Bp7LKA5Afo1PRoXuQe8qZ,4jVBIpuOiMj1crqd8LoCrJ,spotify:track:4jVBIpuOiMj1crqd8LoCrJ,202794,True,79,1V9wButKEb5GJDshdKUGeN,werk
266,FRANCHISE (feat. Young Thug & M.I.A.),4Bp7LKA5Afo1PRoXuQe8qZ,M.I.A.,0QJIPDAEDILuo8AIq3pMuU,FRANCHISE (feat. Young Thug & M.I.A.),2020-09-25,spotify:album:4Bp7LKA5Afo1PRoXuQe8qZ,4jVBIpuOiMj1crqd8LoCrJ,spotify:track:4jVBIpuOiMj1crqd8LoCrJ,202794,True,79,1V9wButKEb5GJDshdKUGeN,werk
267,Lil Uzi Vert vs. The World,7mgdTKTCdfnLoa1HXHvLYM,Lil Uzi Vert,4O15NlyKLIASxsJ0PrXPfz,Money Longer,2016-05-27,spotify:album:7mgdTKTCdfnLoa1HXHvLYM,0B8QzDH7YWih85V5SEMnyJ,spotify:track:0B8QzDH7YWih85V5SEMnyJ,198944,True,76,1V9wButKEb5GJDshdKUGeN,werk
268,Emergency Tsunami,1tihFpzHHM9mDSoFbhMoZL,NAV,7rkW85dBwwrJtlHRDkJDAC,Repercussions (with Young Thug),2020-11-06,spotify:album:1tihFpzHHM9mDSoFbhMoZL,0YFwNNWeRQhOi6p17jTCzp,spotify:track:0YFwNNWeRQhOi6p17jTCzp,159003,True,58,1V9wButKEb5GJDshdKUGeN,werk
269,A-Team,4Q9gIbDuQiVOexTyDxx9V0,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,A-Team,2016-02-06,spotify:album:4Q9gIbDuQiVOexTyDxx9V0,5cgEadiGKjtTP1Q6NJqVP5,spotify:track:5cgEadiGKjtTP1Q6NJqVP5,176640,True,63,1V9wButKEb5GJDshdKUGeN,werk
270,WUNNA,0gA0nZrZ55PLUp7ARfrICu,Gunna,2hlmm7s2ICUX0LVIhVFlZQ,DOLLAZ ON MY HEAD (feat. Young Thug),2020-05-22,spotify:album:0gA0nZrZ55PLUp7ARfrICu,3nS9a01VvXHQriLqJYwRqG,spotify:track:3nS9a01VvXHQriLqJYwRqG,197760,True,80,1V9wButKEb5GJDshdKUGeN,werk
271,Ignorance is Bliss,22zpCX6Nb9ppOVklalvGec,Skepta,2p1fiYHYiXz9qi0JJyxBzN,Greaze Mode,2019-05-31,spotify:album:22zpCX6Nb9ppOVklalvGec,3nG784YlxS4VQOF0qiHKVP,spotify:track:3nG784YlxS4VQOF0qiHKVP,168400,True,64,1V9wButKEb5GJDshdKUGeN,werk
272,You Are Forgiven (Deluxe Edition),1lRXGxzyZZLqVUZHYKNxQo,MadeinTYO,5SyGEPymt1G2uto47tVWvZ,Uber Everywhere (feat. Travis Scott),2016-08-19,spotify:album:1lRXGxzyZZLqVUZHYKNxQo,5YCs9rP6ZcMJW6me3QhtWr,spotify:track:5YCs9rP6ZcMJW6me3QhtWr,181107,True,59,1V9wButKEb5GJDshdKUGeN,werk
273,Throw A Fit,2kGxRa3ut2AMvo1fdoUeuK,Tinashe,0NIIxcxNHmOoyBx03SfTCD,Throw A Fit,2018-07-27,spotify:album:2kGxRa3ut2AMvo1fdoUeuK,7D8aQaRzoi9Qzz5yerVK5b,spotify:track:7D8aQaRzoi9Qzz5yerVK5b,158757,True,65,1V9wButKEb5GJDshdKUGeN,werk
274,That Go! (feat. T-Shyne),7z2Kbn2GQ9J1EzoT5MULqq,Young Stoner Life,1xr2G8Hlx4QWmT9HaUbmoO,That Go! (feat. T-Shyne),2021-02-12,spotify:album:7z2Kbn2GQ9J1EzoT5MULqq,4X4cPQicoAfannkUFUXmi9,spotify:track:4X4cPQicoAfannkUFUXmi9,225866,True,71,1V9wButKEb5GJDshdKUGeN,werk
275,That Go! (feat. T-Shyne),7z2Kbn2GQ9J1EzoT5MULqq,Young Thug,50co4Is1HCEo8bhOyUWKpn,That Go! (feat. T-Shyne),2021-02-12,spotify:album:7z2Kbn2GQ9J1EzoT5MULqq,4X4cPQicoAfannkUFUXmi9,spotify:track:4X4cPQicoAfannkUFUXmi9,225866,True,71,1V9wButKEb5GJDshdKUGeN,werk
276,That Go! (feat. T-Shyne),7z2Kbn2GQ9J1EzoT5MULqq,Meek Mill,20sxb77xiYeusSH8cVdatc,That Go! (feat. T-Shyne),2021-02-12,spotify:album:7z2Kbn2GQ9J1EzoT5MULqq,4X4cPQicoAfannkUFUXmi9,spotify:track:4X4cPQicoAfannkUFUXmi9,225866,True,71,1V9wButKEb5GJDshdKUGeN,werk
277,Dark Lane Demo Tapes,6OQ9gBfg5EXeNAEwGSs6jK,Drake,3TVXtAsR1Inumwj472S9r4,D4L,2020-05-01,spotify:album:6OQ9gBfg5EXeNAEwGSs6jK,5fHrHoJKfCgBd35zwIBmUK,spotify:track:5fHrHoJKfCgBd35zwIBmUK,189176,True,66,1V9wButKEb5GJDshdKUGeN,werk
0,Son Of A Son Of A Sailor,56JCyRFdBu8cTxla0VrGLK,Jimmy Buffett,28AyklUmMECPwdfo8NEsV0,Son Of A Son Of A Sailor,1978-01-01,spotify:album:56JCyRFdBu8cTxla0VrGLK,5Yi6mwvMHnnh241uGjcJYy,spotify:track:5Yi6mwvMHnnh241uGjcJYy,206093,False,54,1uY4UVKMPbOFj9cdtNc6a6,sailing
1,Son Of A Son Of A Sailor,56JCyRFdBu8cTxla0VrGLK,Jimmy Buffett,28AyklUmMECPwdfo8NEsV0,Son Of A Son Of A Sailor,1978-01-01,spotify:album:56JCyRFdBu8cTxla0VrGLK,5Yi6mwvMHnnh241uGjcJYy,spotify:track:5Yi6mwvMHnnh241uGjcJYy,206093,False,54,6pBkmo0Pn8HSjtcudqqGDE,Jimmy Buffett Best Of
2,Son Of A Son Of A Sailor,56JCyRFdBu8cTxla0VrGLK,Jimmy Buffett,28AyklUmMECPwdfo8NEsV0,Son Of A Son Of A Sailor,1978-01-01,spotify:album:56JCyRFdBu8cTxla0VrGLK,5Yi6mwvMHnnh241uGjcJYy,spotify:track:5Yi6mwvMHnnh241uGjcJYy,206093,False,54,1uY4UVKMPbOFj9cdtNc6a6,sailing
